ID,Brand,Model,Fuel,Mileage,Year,Transmission,Price,Bodywork,CO2,Color,Euro Standard,Doors,HP,Description,Link
FB113158,Audi,A4,Gas,44234,2023,Automatic,36990,Other,1.0,Wit,Euro 6,5,150,"Deze Audi A4 S-Line ext / boite auto/camera/toit ouv et pano/++ is voor het eerst ingeschreven in 2023 

en heeft 44 234 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A4",https://www.autosphere.be/nl/detail/audi-a4-s-line-ext-boite-auto-camera-toit-ouv-et-pano-4671-wandre-fb113158
FB114586,Audi,TT,Gas,7489,2024,Automatic,48990,Cabriolet,1.0,Grijs,Euro 6,2,197,"Deze Audi TT Roadster S-Line Int/Ext*GPS*Virtual Cockpit is voor het eerst ingeschreven in 2024 

en heeft 7 489 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi TT",https://www.autosphere.be/nl/detail/audi-tt-roadster-s-line-int-ext*gps*virtual-cockpit-4671-wandre-fb114586
FB118874,Audi,A3,Gas,10,2025,Automatic,56310,Limousine,159.0,Zwart,Euro 6,5,150,"Deze Audi A3 A3 Berlien S-lien 150 cv is voor het eerst ingeschreven in 2025 

en heeft 10 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A3",https://www.autosphere.be/nl/detail/audi-a3-a3-berlien-s-lien-150-cv-4671-wandre-fb118874
FB115724,Volkswagen,Golf,Gas,83971,2021,Automatic,21290,Limousine,98.0,Wit,Euro 6,5,110,"Deze Volkswagen Golf *Boite auto*GPS*Carplay*APS Av/Ar*Clim auto is voor het eerst ingeschreven in 2021 

en heeft 83 971 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-*boite-auto*gps*carplay*aps-av-ar*clim-auto-4671-wandre-fb115724
FB115903,Volkswagen,ID.5,Elektrisch,5,2025,Automatic,57990,Coupé,119.22670807453416,Zwart,Euro 6,5,286,"Deze Volkswagen ID.5 ID.5 Pro Business Premium is voor het eerst ingeschreven in 2025 

en heeft 5 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen ID.5",https://www.autosphere.be/nl/detail/volkswagen-id-5-id-5-pro-business-premium-4671-wandre-fb115903
FB115851,Volkswagen,Tiguan Allspace,Gas,97249,2019,Automatic,31990,SUV,143.0,Wit,Euro 6,5,150,"Deze Volkswagen Tiguan Allspace R-line*7 places*Boite auto*GPS*Carplay*CamĂ©ra is voor het eerst ingeschreven in 2019 

en heeft 97 249 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Tiguan Allspace",https://www.autosphere.be/nl/detail/volkswagen-tiguan-allspace-r-line*7-places*boite-auto*gps*carplay*camera-4671-wandre-fb115851
FB116583,Audi,A6,Diesel,8,2025,Automatic,67850,Other,155.0,Zilvergrijs,Euro 6,5,163,"Deze Audi A6 S line is voor het eerst ingeschreven in 2025 

en heeft 8 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A6",https://www.autosphere.be/nl/detail/audi-a6-s-line-4671-wandre-fb116583
FB116913,Audi,A5,Gas,15000,2024,Automatic,47990,Other,153.0,Blauw,Euro 6,5,150,"Deze Audi A5 Avant NEW 2025 ! camĂ©ra-attache remorque is voor het eerst ingeschreven in 2024 

en heeft 15 000 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A5",https://www.autosphere.be/nl/detail/audi-a5-avant-new-2025-camera-attache-remorque-4671-wandre-fb116913
FB116803,Audi,Q4 e-tron,Elektrisch,9990,2025,Automatic,59990,SUV,119.22670807453416,Zwart,Euro 6,5,286,"Deze Audi Q4 e-tron S-line ext/camera/toit ouv et pano/KIT HIVER/ +++ is voor het eerst ingeschreven in 2025 

en heeft 9 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q4 e-tron",https://www.autosphere.be/nl/detail/audi-q4-e-tron-s-line-ext-camera-toit-ouv-et-pano-kit-hiver-4671-wandre-fb116803
FB116944,Audi,A1,Gas,14990,2024,Automatic,34790,City,134.0,Zilvergrijs,Euro 6,5,116,"Deze Audi A1 Advanced - boite auto/camera/gps/sieges chauff/+++ is voor het eerst ingeschreven in 2024 

en heeft 14 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A1",https://www.autosphere.be/nl/detail/audi-a1-advanced-boite-auto-camera-gps-sieges-chauff-4671-wandre-fb116944
FB117796,Volkswagen,T-Cross,Gas,64838,2022,Manual,17990,SUV,131.0,Grijs,Euro 6,5,95,"Deze Volkswagen T-Cross *GPS*Carplay*CamĂ©ra*APS Av/Ar*Clim auto is voor het eerst ingeschreven in 2022 

en heeft 64 838 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T-Cross",https://www.autosphere.be/nl/detail/volkswagen-t-cross-*gps*carplay*camera*aps-av-ar*clim-auto-4671-wandre-fb117796
FB117712,Audi,Q2,Gas,60958,2020,Manual,22490,SUV,122.0,Wit,Euro 6,5,116,"Deze Audi Q2 *S-line*GPS*Toit ouv*APS AV/AR is voor het eerst ingeschreven in 2020 

en heeft 60 958 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q2",https://www.autosphere.be/nl/detail/audi-q2-*s-line*gps*toit-ouv*aps-av-ar-4671-wandre-fb117712
FB118302,Volkswagen,Beetle,Gas,73880,2018,Manual,16490,Limousine,126.0,Rood,Euro 6,3,105,"Deze Volkswagen Beetle Design*GPS*Cuir*APS Av/Ar*SiĂ¨ges chauff is voor het eerst ingeschreven in 2018 

en heeft 73 880 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Beetle",https://www.autosphere.be/nl/detail/volkswagen-beetle-design*gps*cuir*aps-av-ar*sieges-chauff-4671-wandre-fb118302
FB106734,Audi,A1,Gas,19990,2023,Manual,22490,City,107.0,Grijs,Euro 6,5,95,"Deze Audi A1 Advanced - Capt AVandARR/Sieges chauff/Clim auto+++ is voor het eerst ingeschreven in 2023 

en heeft 19 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A1",https://www.autosphere.be/nl/detail/audi-a1-advanced-capt-avandarr-sieges-chauff-clim-auto-4671-wandre-fb106734
FB110832,Volkswagen,Golf,Gas,14990,2024,Automatic,34790,Limousine,120.0,Grijs,Euro 6,5,110,"Deze Volkswagen Golf Life Business Premium - Boite auto/Led Matrix/GPS is voor het eerst ingeschreven in 2024 

en heeft 14 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-life-business-premium-boite-auto-led-matrix-gps-4671-wandre-fb110832
FB107923,Audi,A4,Diesel,19990,2024,Automatic,44990,Other,142.0,Zwart,Euro 6,5,136,"Deze Audi A4 Avant S Line - Attelage/Jante 19/Camera +++ is voor het eerst ingeschreven in 2024 

en heeft 19 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A4",https://www.autosphere.be/nl/detail/audi-a4-avant-s-line-attelage-jante-19-camera-4671-wandre-fb107923
FB109934,Audi,Q2,Gas,19990,2024,Manual,36990,SUV,120.0,Zwart,Euro 6,5,116,"Deze Audi Q2 S line - Cuir/Hayon elect/Camera/GPS +++ is voor het eerst ingeschreven in 2024 

en heeft 19 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q2",https://www.autosphere.be/nl/detail/audi-q2-s-line-cuir-hayon-elect-camera-gps-4671-wandre-fb109934
FB110045,Audi,Q2,Diesel,8,2025,Automatic,37990,SUV,139.0,Antraciet,Euro 6,5,150,"Deze Audi Q2 S line is voor het eerst ingeschreven in 2025 

en heeft 8 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q2",https://www.autosphere.be/nl/detail/audi-q2-s-line-4671-wandre-fb110045
FB90092,Volkswagen,ID.3,Elektrisch,44990,2023,Automatic,33500,City,119.22670807453416,Zilvergrijs,Euro 6,5,204,"Deze Volkswagen ID.3 NEW ID 3 PRO PERFORMANCE is voor het eerst ingeschreven in 2023 

en heeft 44 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen ID.3",https://www.autosphere.be/nl/detail/volkswagen-id-3-new-id-3-pro-performance-4671-wandre-fb90092
FB109931,Audi,Q4,Elektrisch,29990,2024,Automatic,59990,SUV,119.22670807453416,Blauw,Euro 6,5,286,"Deze Audi Q4 Corporate S - Sonos/Matrix LED/Camera +++ is voor het eerst ingeschreven in 2024 

en heeft 29 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q4",https://www.autosphere.be/nl/detail/audi-q4-corporate-s-sonos-matrix-led-camera-4671-wandre-fb109931
FB110574,Volkswagen,Golf,Gas,19990,2024,Automatic,31490,Limousine,120.0,Grijs,Euro 6,5,110,"Deze Volkswagen Golf VIII Life Business - Boite auto/Camera/LED/GPS +++ is voor het eerst ingeschreven in 2024 

en heeft 19 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-viii-life-business-boite-auto-camera-led-gps-4671-wandre-fb110574
FB111086,Volkswagen,Golf,Gas,16077,2024,Automatic,29490,Limousine,120.0,Antraciet,Euro 6,5,110,"Deze Volkswagen Golf *boite auto*GPS*Carplay*CamĂ©ra*Clim 3zones*Virtual is voor het eerst ingeschreven in 2024 

en heeft 16 077 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-*boite-auto*gps*carplay*camera*clim-3zones*virtual-4671-wandre-fb111086
FB116586,Audi,A5,Gas,8,2025,Automatic,58490,Other,154.0,Zwart,Euro 6,5,204,"Deze Audi A5 A5 Avant new 2025 is voor het eerst ingeschreven in 2025 

en heeft 8 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A5",https://www.autosphere.be/nl/detail/audi-a5-a5-avant-new-2025-4671-wandre-fb116586
FB111084,Volkswagen,Golf,Gas,22990,2024,Automatic,29490,Limousine,120.0,Zilvergrijs,Euro 6,5,110,"Deze Volkswagen Golf Life Business - boite auto / camera / gps / +++ is voor het eerst ingeschreven in 2024 

en heeft 22 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-life-business-boite-auto-camera-gps-4671-wandre-fb111084
FB112238,Audi,A4,Diesel,25709,2023,Automatic,35790,Limousine,137.0,Zilvergrijs,Euro 6,4,163,"Deze Audi A4 Berline*Boite auto*GPS*Cuir*RĂ©gul is voor het eerst ingeschreven in 2023 

en heeft 25 709 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A4",https://www.autosphere.be/nl/detail/audi-a4-berline*boite-auto*gps*cuir*regul-4671-wandre-fb112238
FB92164,Volkswagen,Polo,Gas,29990,2023,Automatic,23990,City,126.0,Zwart,Euro 6,5,95,"Deze Volkswagen Polo VI Life Business - Boite Auto/Camera/GPS +++ is voor het eerst ingeschreven in 2023 

en heeft 29 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Polo",https://www.autosphere.be/nl/detail/volkswagen-polo-vi-life-business-boite-auto-camera-gps-4671-wandre-fb92164
FB92183,Volkswagen,Polo,Gas,29990,2023,Manual,22490,City,118.0,Zwart,Euro 6,5,95,"Deze Volkswagen Polo VI Life Business is voor het eerst ingeschreven in 2023 

en heeft 29 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Polo",https://www.autosphere.be/nl/detail/volkswagen-polo-vi-life-business-4671-wandre-fb92183
FB98164,Audi,A3,Gas,18900,2023,Automatic,28490,Limousine,128.0,Grijs,Euro 6,5,150,"Deze Audi A3 boite auto*GPS*Cuir*Coffre Ă©lect is voor het eerst ingeschreven in 2023 

en heeft 18 900 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A3",https://www.autosphere.be/nl/detail/audi-a3-boite-auto*gps*cuir*coffre-elect-4671-wandre-fb98164
FB94097,Volkswagen,ID.Buzz,Elektrisch,34990,2024,Automatic,56990,Van,119.22670807453416,Blauw,Euro 6,5,204,"Deze Volkswagen ID.Buzz Buzz Business 77kWh is voor het eerst ingeschreven in 2024 

en heeft 34 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen ID.Buzz",https://www.autosphere.be/nl/detail/volkswagen-id-buzz-buzz-business-77kwh-4671-wandre-fb94097
FB115029,Volkswagen,Caddy,Diesel,89409,2021,Manual,18990,Other,128.0,Antraciet,Euro 6,3,122,"Deze Volkswagen Caddy V Fourgon - capt arr / app connect / clim / +++ is voor het eerst ingeschreven in 2021 

en heeft 89 409 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Caddy",https://www.autosphere.be/nl/detail/volkswagen-caddy-v-fourgon-capt-arr-app-connect-clim-4671-wandre-fb115029
FB105390,Volkswagen,Caddy,Diesel,19990,2024,Manual,26990,Other,126.0,Grijs,Euro 6,4,102,"Deze Volkswagen Caddy Cargo Business is voor het eerst ingeschreven in 2024 

en heeft 19 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Caddy",https://www.autosphere.be/nl/detail/volkswagen-caddy-cargo-business-4671-wandre-fb105390
FB96820,Volkswagen,Polo,Gas,24990,2023,Automatic,25490,Limousine,126.0,Grijs,Euro 6,5,110,"Deze Volkswagen Polo boite auto / capt av et arr / app connect / +++ is voor het eerst ingeschreven in 2023 

en heeft 24 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Polo",https://www.autosphere.be/nl/detail/volkswagen-polo-boite-auto-capt-av-et-arr-app-connect-4671-wandre-fb96820
FB121179,Volkswagen,T-Cross,Gas,9000,2025,Automatic,25990,SUV,131.0,Zwart,Euro 6,5,116,"Deze Volkswagen T-Cross Life Business 1.0 TSI 116 CV DSG is voor het eerst ingeschreven in 2025 

en heeft 9 000 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T-Cross",https://www.autosphere.be/nl/detail/volkswagen-t-cross-life-business-1-0-tsi-116-cv-dsg-4031-angleur-fb121179
FB123782,Volkswagen,Golf,Gas,9900,2025,Automatic,29999,Other,123.0,Zwart,Euro 6,5,116,"Deze Volkswagen Golf Variant-CarPlay-Siegechauffant-Camera-Crochet-led is voor het eerst ingeschreven in 2025 

en heeft 9 900 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-variant-carplay-siegechauffant-camera-crochet-led-4031-angleur-fb123782
FB121999,Volkswagen,Tiguan,Gas,82593,2016,Manual,13490,SUV,149.0,Wit,Euro 6,5,125,"Deze Volkswagen Tiguan 1.4 TSI*navi*toitouvrant*aide stationement is voor het eerst ingeschreven in 2016 

en heeft 82 593 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Tiguan",https://www.autosphere.be/nl/detail/volkswagen-tiguan-1-4-tsi*navi*toitouvrant*aide-stationement-4031-angleur-fb121999
FB117501,Volkswagen,Polo,Gas,52384,2021,Manual,15490,City,104.0,Zwart,Euro 6,5,95,"Deze Volkswagen Polo 1.0 TSi 95 Cv *CarPlay*Cruise is voor het eerst ingeschreven in 2021 

en heeft 52 384 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Polo",https://www.autosphere.be/nl/detail/volkswagen-polo-1-0-tsi-95-cv-*carplay*cruise-4031-angleur-fb117501
FB124320,Volkswagen,T7,Diesel,9999,2025,Automatic,38990,Other,199.0,Wit,Euro 6,4,150,"Deze Volkswagen T7 BOITE AUTO*CAMERA*APP-CONNECT+++ is voor het eerst ingeschreven in 2025 

en heeft 9 999 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T7",https://www.autosphere.be/nl/detail/volkswagen-t7-boite-auto*camera*app-connect-4031-angleur-fb124320
FB127132,Volkswagen,T-Cross,Gas,11052,2024,Manual,20990,SUV,127.0,Blauw,Euro 6,5,95,"Deze Volkswagen T-Cross 1.0 TSi 95 CV Carplay*Climatronic*LED*ACC is voor het eerst ingeschreven in 2024 

en heeft 11 052 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T-Cross",https://www.autosphere.be/nl/detail/volkswagen-t-cross-1-0-tsi-95-cv-carplay*climatronic*led*acc-4031-angleur-fb127132
